country,year,kaopen,CostBusiness,AverageTariff,TariffDispersion,RequiredReserve,NewRequiredReserve,FinalRequiredReserve,InterestRateLiberalization,TransactionTax,BankSupervision,EquityInflow,EquityOutflow,BondInflow,BondOutflow,MoneyMktInflow,MoneyMktOutflow,CollInvestInflow,CollInvestOutflow,DerivativesInflow,DerivativesOutflow,CreditOutflow,CreditInflow,FinancialCreditOutflow,FinancialCreditInflow,GuaranteesOutflow,GuaranteesInflow,DirectInvestOutflow,DirectInvestInflow,RealEstateOutflow,RealEstateInflow,VAT,PersonalIncomeTax,CorporateIncomeTax,IncomeProductivity,VATProductivity,Privatization1,Privatization2,FiringCost,NewFiringCost,HiringFlexibility,WorkingHoursFlexibility,SocialSecurityCost,MinimumWage,DualExchangeRate,NewMinimumWage
Mexico,1987,0.247995377,,11.79167939,14.07755556,16.70330168,,16.70330168,0,0,0,,,,,,,,,,,,,,,,,,,,,15,55,36,0.08172779,0.299510557,0,,3.667825744,3.667825744,3,3,24.70000007,0.560748696,,0.560748696
Mexico,1988,0.247995377,,11.06122137,6.891111111,25.90244985,51,25.90244985,0,0,0,,,,,,,,,,,,,,,,,,,,,15,50,36,0.108099261,0.327983634,0,,3.667825744,3.667825744,3,3,24.70000007,0.500024498,,0.500024498
Mexico,1989,0.247995377,,11.06122137,6.891111111,9.230575141,35.25,9.230575141,3,0,0,,,,,,,,,,,,,,,,,,,,,15,45,37,0.11563984,0.304282054,0.008929499,,3.667825744,3.667825744,3,3,24.70000007,0.454120159,,0.454120159
Mexico,1990,0.247995377,,13.67,4.43,5.19277229,30,5.19277229,3,0,0,,,,,,,,,,,,,,,,,,,,,15,35,36,0.125699647,0.345389429,0.032561628,2.588940382,3.667825744,3.667825744,3,3,24.70000007,0.378951639,,0.378951639
Mexico,1991,0.412804574,,13.67,4.43,3.787545925,22.5,3.787545925,3,0,0,,,,,,,,,,,,,,,,,,,,,15,35,35,0.129410852,0.32411412,0.046167945,1.492905617,3.667825744,3.667825744,3,3,24.70000007,0.348673075,,0.348673075
Mexico,1992,0.412804574,,13.6302381,4.525,3.232660723,0,3.232660723,3,0,0,,,,,,,,,,,,,,,,,,,,,10,35,35,0.147117426,0.376820056,0.059081069,1.420975804,3.667825744,3.667825744,3,3,24.70000007,0.333899319,,0.333899319
Mexico,1993,0.696989596,,13.52619048,4.424444444,2.456313195,0,2.456313195,3,0,0,,,,,,,,,,,,,,,,,,,,,10,35,35,0.157438549,0.366758962,0.066427928,0.715251207,3.667825744,3.667825744,3,3,24.70000007,0.329191953,,0.329191953
Mexico,1994,0.696989596,,13.52619048,4.424444444,2.891659136,0,2.891659136,3,0,0,,,,,,,,,,,,,,,,,,,,,10,35,34,0.148789983,0.380107702,0.073634598,0.701473236,3.667825744,3.667825744,3,3,24.70000007,0.317408234,,0.317408234
Mexico,1995,0.696989596,,13.11,5.43,23.29536546,0,23.29536546,3,0,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,15,35,34,0.116296472,0.28074216,0.081197061,0.736874104,3.667825744,3.667825744,3,3,24.70000007,0.294757307,,0.294757307
Mexico,1996,0.696989596,,14.75,13.32,37.54993218,0,37.54993218,3,0,1,0,0.5,,,0.5,1,0,0.5,1,1,0,1,1,1,0,0,1,1,0,1,15,35,34,0.111510521,0.2925155,0.086587912,0.525057435,3.667825744,3.667825744,3,3,24.70000007,0.268686116,,0.268686116
Mexico,1997,0.696989596,,14.75,13.32,4.183516427,0,4.183516427,3,0,1,0.5,1,0,1,0.5,1,0,0.5,1,1,1,1,1,1,0,0,1,1,0,1,15,35,34,0.123365558,0.319578016,0.097564665,1.068785787,3.667825744,3.667825744,3,3,29.60000007,0.25854513,,0.25854513
Mexico,1998,0.696989596,,14.69,13.45,6.048254292,0,6.048254292,3,0,1,0.5,0.5,0,1,0,1,0.5,1,1,1,1,1,1,0,0,0,0,1,0,1,15,35,34,0.127714835,0.308300165,0.107691706,0.983386219,3.667825744,3.667825744,3,3,30.20000007,0.253565341,,0.253565341
Mexico,1999,0.696989596,,17.89,13.47,8.290161044,0,8.290161044,3,0,1,0.5,0.5,0,1,0,1,0.5,1,1,1,1,1,1,0,0,0,0,1,0,1,15,35,34,0.136339987,0.327207913,0.113334523,0.551341236,3.667825744,3.667825744,3,3,30.90000007,0.24133724,0,0.24133724
Mexico,2000,0.696989596,,17.9,14.14,5.588674474,0,5.588674474,3,0,1,0.5,0.5,0,1,0,1,0.5,1,1,1,1,1,1,0,0,1,0,0,0,1,15,40,35,0.125646001,0.343628118,0.121188482,0.771932423,3.667825744,3.667825744,3,3,31.50000007,0.225336879,0,0.225336879
Mexico,2001,0.696989596,,17.88,14.13,8.076849066,0,8.076849066,3,0,2,0.5,0.5,0,0.5,0,0.5,0.5,0.5,1,1,0,0,1,1,0,1,0,0,0,1,15,40,35,0.131056075,0.34361647,0.127950082,0.662381172,3.667825744,3.667825744,3,3,32.20000007,0.230512127,0,0.230512127
Mexico,2002,0.448994219,,18.04,14.86,12.37101243,0,12.37101243,3,0,2,0.5,0.5,0,0.5,0,0.5,0.5,0.5,1,1,0,0,1,1,0,1,0,0,0,1,15,40,35,0.135557339,0.336826916,0.135214165,0.691097617,3.667825744,3.667825744,3,3,32.80000007,0.227190331,0,0.227190331
Mexico,2003,0.448994219,24.5,18.11,14.83,13.63577974,0,13.63577974,3,0,2,0.5,0.5,0,0.5,0,0.5,0.5,0.5,1,1,0,0,1,1,0,1,0,0,0,1,15,34,34,0.131157575,0.336368209,0.140444361,0.513455868,3.667825744,3.667825744,3,3,33.50000007,0.198980466,0,0.198980466
Mexico,2004,0.696989596,23.6,17.47,15.2,14.86016698,0,14.86016698,3,0,2,0.5,0.5,0,0.5,0,0.5,0.5,0.5,1,1,0,0,1,1,0,1,0,0,0,1,15,33,33,0.120135686,0.335439144,0.147113609,0.657654524,3.667825744,3.667825744,3,3,34.10000007,0.18524304,0,0.18524304
Mexico,2005,0.696989596,21.7,14.45,15.06,16.25529224,0,16.25529224,3,0,2,0.5,1,0,1,0,1,0.5,1,0.5,1,0,0,1,1,0,1,0,1,0.5,1,15,30,30,0.139007496,0.346794057,0.153089428,0.585303903,3.667825744,3.667825744,3,3,34.80000007,0.180989236,0,0.180989236
Mexico,2006,0.696989596,20,13.59,8.71,15.45764664,0,15.45764664,3,0,2,0.5,1,0,1,0,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,15,29,29,0.149377651,0.379126773,0.159885258,0.67117542,3.667825744,3.667825744,3,3,35.40000007,0.16987583,0,0.16987583
Mexico,2007,0.696989596,19,13.02,11.95,13.74986834,0,13.74986834,3,0,2,0.5,1,0,1,0,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,15,28,28,0.166755885,0.373703099,0.169419149,0.948593438,3.667825744,3.667825744,3,3,36.10000007,0.163376689,0,0.163376689
Mexico,2008,0.696989596,18.1,12.45,15.19,15.3564485,0,15.3564485,3,2,2,0.5,1,0,1,0,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,15,28,28,0.178295306,0.388487034,0.174299424,0.488350183,3.667825744,3.667825744,3,3,36.10000007,0.160720408,0,0.160720408
Mexico,2009,0.696989596,16.2,11.27,14.86,15.06913837,0,15.06913837,3,2,2,0.5,1,0,1,0,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,15,28,28,0.173916666,0.3480017,0.179156822,0.510860503,3.667825744,3.667825744,3,3,36.10000007,0.171919748,0,0.171919748
Mexico,2010,0.696989596,17.4,7.73,,,0,,3,,,0.5,1,0,1,0,1,0.5,1,0,0.5,0,0,1,1,0,1,0,1,0.5,1,16,30,30,,,,0.64260453,,3.667825744,3,3,,,0,0.155393451
Mexico,2011,0.696989596,15.8,7.4,,,0,,3,,,0.5,1,0,1,0,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,16,30,30,,,,0.641835749,,3.667825744,3,3,10.6,,0,0.149798781
Mexico,2012,0.696989596,16.8,6.8,,,0,,3,,,0.5,1,0,1,0,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,16,30,30,,,,0.631489158,,3.667825744,3,3,,,0,0.148013979
Mexico,2013,0.696989596,18.6,6.5,,,0,,3,,,0.5,1,0,1,0.5,1,0.5,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,16,30,30,,,,0.777246356,,3.667825744,3,3,33.7,,0,0.151177913
Mexico,2014,0.696989596,18.8,3,,,0,,3,,,1,1,1,1,1,1,1,1,0.5,0.5,0,0,1,1,0,1,0,1,0.5,1,16,35,30,,,,0.725833654,,3.667825744,3,3,,,0,
Nicaragua,1985,0,,50.31588785,28.46013757,32.08576943,,32.08576943,0,0,0,,,,,,,,,,,,,,,,,,,,,15,52.550435,45,0.021947831,0.17589433,0,,6.659896159,6.659896159,2,2,17.09999996,,,
Nicaragua,1986,0,,,,24.74158533,,24.74158533,0,0,0,,,,,,,,,,,,,,,,,,,,,,52.550435,45,0.025408557,,0,,6.659896159,6.659896159,2,2,17.09999996,,,
Nicaragua,1987,0,,19.56728972,11.37989784,29.94932956,,29.94932956,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6.659896159,6.659896159,2,2,17.09999996,,,
Nicaragua,1988,0,,,,60.91654247,,60.91654247,0,0,0,,,,,,,,,,,,,,,,,,,,,10,,,,0.054156041,0,,6.659896159,6.659896159,2,2,17.09999996,,,
Nicaragua,1989,0,,,,32.09806452,,32.09806452,0,0,0,,,,,,,,,,,,,,,,,,,,,10,,,,0.078297096,0,,6.659896159,6.659896159,2,2,17.09999996,,,
Nicaragua,1990,0.164809227,,7.454205607,4.651262973,57.0006663,,57.0006663,0,0,0,,,,,,,,,,,,,,,,,,,,,15,,,,0.201615691,0,,6.659896159,6.659896159,2,2,17.09999996,,,
Nicaragua,1991,0.164809227,,,,48.82827885,,48.82827885,2,0,0,,,,,,,,,,,,,,,,,,,,,15,60,50,0.052652301,0.164183737,0,,6.659896159,6.659896159,2,2,17.09999996,1.707601428,,1.707601428
Nicaragua,1992,0.164809227,,,,37.95817958,,37.95817958,2,0,0,,,,,,,,,,,,,,,,,,,,,10,38.5,35.5,0.093014816,0.247390202,0,,6.659896159,6.659896159,2,2,17.09999996,1.453248262,,1.453248262
Nicaragua,1993,0.412804574,,,,29.74070035,,29.74070035,3,0,0,,,,,,,,,,,,,,,,,,,,,10,30,30,0.088004237,0.329906147,0.001148078,0.187878504,6.659896159,6.659896159,2,2,17.09999996,1.234422803,,1.234422803
Nicaragua,1994,0.412804574,,16.2128972,9.516549865,26.5997318,,26.5997318,3,0,0,,,,,,,,,,,,,,,,,,,,,10,30,30,0.044664632,0.205698568,0.002255982,0.085421741,6.659896159,6.659896159,2,2,17.09999996,0.680605352,,0.680605352
Nicaragua,1995,0.412804574,,9.97,7.54,27.11599893,,27.11599893,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.055626469,0.136941348,0.003289195,0.079701096,6.659896159,6.659896159,2,2,17.09999996,0.579951942,,0.579951942
Nicaragua,1996,0.757591665,,8.888135593,5.304968795,25.7216128,,25.7216128,3,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.061135723,0.149215906,0.015085388,0.909860671,2.638195699,2.638195699,2,2,17.09999996,0.507668138,,0.507668138
Nicaragua,1997,0.818193734,,6.45559322,3.989666452,22.76989996,,22.76989996,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.070850239,0.174455768,0.020992885,0.455584437,2.638195699,2.638195699,2,2,17.09999996,0.5989604,,0.5989604
Nicaragua,1998,0.878795862,,5.52,7.27,20.24154589,,20.24154589,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.0713342,0.197175331,0.033017046,0.92767036,2.638195699,2.638195699,2,2,17.09999996,0.7808882,,0.7808882
Nicaragua,1999,0.939397931,,10.52,7.51,16.39185015,,16.39185015,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.073430208,0.215026977,0.073436011,3.117973566,2.638195699,2.638195699,2,2,17.09999996,0.745927572,0,0.745927572
Nicaragua,2000,1,,3.78,5.82,15.86576956,,15.86576956,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.076339042,0.221397022,0.129001466,4.287955761,2.638195699,2.638195699,2,2,17.09999996,0.734043539,0,0.734043539
Nicaragua,2001,1,,4.74,6.91,22.40448705,18.28738924,22.40448705,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.077862262,0.214655699,0.137039163,0.619934082,2.638195699,2.638195699,2,2,21.79999996,0.746274054,0,0.746274054
Nicaragua,2002,1,,4.72,6.92,22.19024993,18.79568753,22.19024993,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.093482782,0.192129156,0.156736225,1.518697619,2.638195699,2.638195699,2,2,21.79999996,0.782823443,0,0.782823443
Nicaragua,2003,1,160.3,4.965,6.89,23.5036217,18.125,23.5036217,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.131701598,0.191775691,0.15883216,0.161579579,2.638195699,2.638195699,2,2,21.79999996,0.798316598,0,0.798316598
Nicaragua,2004,1,156.2,5.21,6.86,22.5880748,16.25,22.5880748,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.148807346,0.197624873,0.174654472,1.219897628,2.638195699,2.638195699,2,2,21.79999996,0.791440547,0,0.791440547
Nicaragua,2005,1,139.7,5.61,7.56,23.33079859,16.25,23.33079859,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.159644009,0.19773428,0.182488822,0.604302645,2.638195699,2.638195699,2,2,21.79999996,0.800106823,0,0.800106823
Nicaragua,2006,1,123.6,5.61,7.79,30.06833096,18.5,30.06833096,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.173403272,0.213446611,0.196981204,1.116957068,2.638195699,2.638195699,2,2,21.79999996,0.851278126,0,0.851278126
Nicaragua,2007,1,113.7,5.61,8.02,25.83871726,18.5,25.83871726,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.183574679,0.218041893,0.230608601,2.552927971,2.638195699,2.638195699,2,2,21.79999996,0.859042287,1,0.859042287
Nicaragua,2008,1,115.2,5.59,8.055,27.63592811,16.25,27.63592811,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,30,30,0.189112419,0.804500971,0.255089777,1.837155342,2.638195699,2.638195699,2,2,21.79999996,0.934929967,0,0.934929967
Nicaragua,2009,1,106.1,5.57,8.09,31.4244053,16.25,31.4244053,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15,30,30,0.206765008,0.731775063,0.263603039,0.631209791,2.638195699,2.638195699,2,2,21.79999996,1.133859754,0,1.133859754
Nicaragua,2010,1,111.9,4.17,,,16.25,,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15,30,30,,,,10.60595798,,2.638195699,2,2,,,0,0.893285275
Nicaragua,2011,1,107.9,4.4,,,13.0625,,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15,30,30,,,,3.213532448,,2.638195699,2,2,20.75,,0,0.875138581
Nicaragua,2012,1,100.6,4.4,,,12,,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,15,30,30,,,,2.56541872,,2.638195699,2,2,20.75,,0,0.889731228
Nicaragua,2013,1,77,3.83,,,12,,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15,30,30,,,,2.114994049,,2.638195699,2,2,20.75,,0,0.924574912
Nicaragua,2014,1,73.9,3.85,,,12,,3,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15,30,30,,,,1.752299547,,2.638195699,2,2,,,0,
Panama,1985,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,50,,,,,,,,,,,,
Panama,1986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,50,,,,,,,,,,,,
Panama,1987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,50,,,,,,,,,,,,
Panama,1988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,50,,,,,,,,,,,,
Panama,1989,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,50,,,,,,,,,,,,
Panama,1990,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,50,,,,,,,,,,,,
Panama,1991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,47.5,,,,,,,,,,,,
Panama,1992,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,45,,,,,,,,,,,,
Panama,1993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,42,,,,,,,,,,,,
Panama,1994,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,34,,,,2.074790001,,,,,,,,
Panama,1995,1,,,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,34,,,,2.867003918,,,,,,,,
Panama,1996,1,,,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,34,,,,4.960289001,,,,,,,,
Panama,1997,1,,12.26,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,30,,,,15.0621357,,,,,,,,
Panama,1998,1,,8.26,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,30,,,,4.716854572,,,,,,,,
Panama,1999,1,,,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,30,,,,1.930731416,,,,,,,0,
Panama,2000,1,,8.17,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,30,,,,0.903772891,,,,,,,0,
Panama,2001,1,,7.96,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,30,,,,,,,,,,,0,
Panama,2002,1,,8.3,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,30,,,,2.847420216,,,,,,,0,
Panama,2003,1,14.9,7.8,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,30,,,,0.406750917,,,,,18,,0,0.687556267
Panama,2004,1,14.6,7.8,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,30,,,,0.523536682,,,,,18,,0,0.638510108
Panama,2005,1,14.4,7.41,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,52,30,,,,0.589949667,,,,,18,,0,0.595975935
Panama,2006,1,13.9,7.49,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,30,,,,0.779831886,,,,,18,,0,0.589990199
Panama,2007,1,13,7.32,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,30,,,,2.264051914,,,,,18,,1,0.545339942
Panama,2008,1,11.5,7.25,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,30,,,,3.660764456,,,,,,,1,0.494793236
Panama,2009,1,10.1,7.61,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,30,,,,0.778385699,,,,,19.75,,0,0.464173675
Panama,2010,1,10.2,7.5,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,27.5,,,,1.170583606,,,,,,,0,0.477772772
Panama,2011,1,9.8,7.3,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,25,,,,2.533905029,,,,,21,,0,0.408753872
Panama,2012,1,8.7,7.3,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,25,,,,0.258041829,,,,,,,0,0.411530375
Panama,2013,1,7.1,6.93,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,25,,,,1.90230155,,,,,22,,0,0.3726255
Panama,2014,1,6.4,,,,30,30,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,25,,,,1.65399611,,,,,22,,0,
Paraguay,1985,0.121204183,,70.40875,,48.96299309,,48.96299309,0,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.040890561,,0,,1.500150203,1.500150203,3,1,25.50000004,0.784500599,,0.784500599
Paraguay,1986,0.121204183,,19.05875,15.23948052,53.62958077,,53.62958077,0,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.039551447,,0,,1.500150203,1.500150203,3,1,25.50000004,0.770836413,,0.770836413
Paraguay,1987,0.060602106,,,15.23948052,57.06977293,,57.06977293,0,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.046583409,,0,,1.500150203,1.500150203,3,1,25.50000004,0.783451796,,0.783451796
Paraguay,1988,0,,19.05875,15.23948052,53.77167396,,53.77167396,0,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.04163526,,0,,1.500150203,1.500150203,3,1,25.50000004,0.924934387,,0.924934387
Paraguay,1989,0.164809227,,,15.23948052,42.37063003,,42.37063003,0,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.04133534,,0,,1.500150203,1.500150203,3,1,25.50000004,0.941498101,,0.941498101
Paraguay,1990,0.164809227,,15.8,13.03376623,30.59701711,,30.59701711,3,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.037957524,,0,,1.500150203,1.500150203,3,1,25.50000004,0.88396132,,0.88396132
Paraguay,1991,0.164809227,,15.50375,1.403636364,27.52411834,,27.52411834,3,0,0,,,,,,,,,,,,,,,,,,,,,,30,30,0.040565356,,0,,1.500150203,1.500150203,3,1,25.50000004,0.820568502,,0.820568502
Paraguay,1992,0.412804574,,9.085,7.82025974,29.07951443,,29.07951443,3,0,0,,,,,,,,,,,,,,,,,,,,,,0,30,0.097326428,,0.000560986,0.047503125,1.500150203,1.500150203,3,1,25.50000004,0.73681879,,0.73681879
Paraguay,1993,0.412804574,,9.085,6.867681922,28.26879895,,28.26879895,3,0,0,,,,,,,,,,,,,,,,,,,,,10,0,30,0.104412874,0.459768692,0.002931286,0.205530465,1.500150203,1.500150203,3,1,25.50000004,0.77688688,,0.77688688
Paraguay,1994,0.412804574,,7.9,7.72,28.0992318,,28.0992318,3,0,0,,,,,,,,,,,,,,,,,,,,,10,0,30,0.147891655,0.586592482,0.005081183,0.189302936,2.46534686,2.46534686,3,1,25.50000004,0.743612587,,0.743612587
Paraguay,1995,0.412804574,,10.74,6.92,29.6193406,,29.6193406,3,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,,,10,0,30,0.165415432,0.638003803,0.006931702,0.164420485,2.46534686,2.46534686,3,1,25.50000004,0.793077707,,0.793077707
Paraguay,1996,0.225411296,,10.96,7.11,29.90864729,,29.90864729,3,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,10,0,30,0.162413435,0.597277865,0.008636958,0.152221128,2.46534686,2.46534686,3,1,25.50000004,0.686350167,,0.686350167
Paraguay,1997,0.570198417,,11.07,6.7,29.18959151,,29.18959151,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.146794672,0.64021796,0.016597268,0.707460165,2.46534686,2.46534686,3,1,25.50000004,0.647358477,,0.647358477
Paraguay,1998,0.630800486,,11.12,6.5,32.56881114,,32.56881114,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.14644902,0.664775596,0.034920524,1.606725216,2.46534686,2.46534686,3,1,25.50000004,0.660938859,,0.660938859
Paraguay,1999,0.691402555,,13.18,6.83,32.65734069,,32.65734069,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.154709562,0.594944776,0.044825232,0.857903779,2.46534686,2.46534686,3,1,25.50000004,0.643191993,0,0.643191993
Paraguay,2000,0.752004623,,13.16,6.69,33.43834539,,33.43834539,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.125630629,0.585107439,0.049058445,0.366032511,2.46534686,2.46534686,3,1,25.50000004,0.728882492,0,0.728882492
Paraguay,2001,0.752004623,,12.74,6.23,35.64589099,,35.64589099,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.110150701,0.582440965,0.060024485,0.913528621,2.46534686,2.46534686,3,1,25.50000004,0.731014967,0,0.731014967
Paraguay,2002,0.752004623,,12.46,6.21,37.93028906,,37.93028906,3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.116638405,0.584387401,0.063955889,0.316197962,2.46534686,2.46534686,3,1,25.50000004,0.716473818,0,0.716473818
Paraguay,2003,0.752004623,146.7,12.47,6.24,44.3748382,,44.3748382,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.109014832,0.644903805,0.067548904,0.303577483,2.46534686,2.46534686,3,1,25.50000004,0.710335672,0,0.710335672
Paraguay,2004,0.752004623,117.4,11.86,6.86,43.4286731,,43.4286731,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0.139859731,0.673499527,0.070087549,0.219072297,2.46534686,2.46534686,3,1,25.50000004,0.659565985,0,0.659565985
Paraguay,2005,0.752004623,111.5,10.6,6.93,38.31527369,,38.31527369,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20,0.202100465,0.727623008,0.075611966,0.473974138,2.46534686,2.46534686,3,1,25.50000004,0.615418434,0,0.615418434
Paraguay,2006,0.752004623,104.9,9.95,7.01,36.22890681,,36.22890681,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0.382476394,0.757750549,0.09345225,1.563944459,2.46534686,2.46534686,3,1,25.50000004,0.608073831,0,0.608073831
Paraguay,2007,0.752004623,49.7,10.38,6.86,38.71678536,,38.71678536,3,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,10,10,0.198343249,0.766967687,0.105884761,1.110554457,2.46534686,2.46534686,3,1,25.50000004,0.560675919,1,0.560675919
Paraguay,2008,0.691402555,46.9,10.33,6.86,41.51593154,,41.51593154,3,0,2,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,10,10,0.213291227,0.773161917,0.116414472,0.966270745,2.46534686,2.46534686,3,1,25.50000004,0.512625098,1,0.512625098
